sample,chrX_non_escaping_promoter_CpG_islands_mean_beta,autosome_mean_beta,XIST_TPM,Classification,Secondary_Class
TCGA-55-7913-01,0.334180462,0.084139087,5.991013149,LUAD,
TCGA-AJ-A3EL-01,0.375224626,0.071690868,143.9775436,UCEC,
TCGA-A8-A08X-01,0.338332099,0.071465267,10.17107314,BRCA,
TCGA-AR-A0TV-01,0.496063046,0.087284475,90.61010211,BRCA,
TCGA-59-2352-01,0.245880789,0.047112723,9.611089619,OV,
TCGA-OR-A5KY-01,0.255040769,0.067770698,7.670922044,ACC,
TCGA-FR-A2OS-01,0.216971494,0.065615362,54.47037899,SKCM,
TCGA-BH-A0BJ-01,0.441564385,0.074395284,54.60268538,BRCA,
TCGA-RY-A83Z-01,0.34786019,0.060704946,824.3996031,LGG,
TCGA-AB-2837-03,0.486980379,0.056964442,255.4150985,LAML,
TCGA-FY-A40L-01,0.42113923,0.059589536,143.4694743,THCA,
TCGA-JW-AAVH-01,0.385904674,0.057590582,203.756179,CESC,
TCGA-DD-A1EJ-01,0.231219523,0.068365497,36.40084409,LIHC,
TCGA-V7-A7HQ-01,0.426506768,0.069356383,338.4267977,BRCA,
TCGA-MM-A84U-01,0.348678665,0.067667153,24.48115976,KIRC,
TCGA-68-A59I-01,0.430320818,0.069876263,55.99010576,LUSC,
TCGA-CD-8527-01,0.257193263,0.064307557,5.840937712,STAD,
TCGA-P5-A72U-01,0.433979694,0.087807386,56.732361,LGG,
TCGA-BF-AAP0-06,0.364913418,0.073641562,38.19998059,SKCM,
TCGA-B0-5102-01,0.462083201,0.063897803,131.4527032,KIRC,
TCGA-EK-A2R7-01,0.470970308,0.0798686,189.5585868,CESC,
TCGA-DU-6401-01,0.373341198,0.090687402,49.43976566,LGG,
TCGA-G3-A25Y-01,0.429033751,0.085763422,152.7258013,LIHC,
TCGA-D9-A3Z3-06,0.385245321,0.07430918,3.240912342,SKCM,
TCGA-A2-A04V-01,0.483659476,0.06217624,150.5814243,BRCA,
TCGA-BH-A0HP-01,0.453878193,0.074232828,45.19214094,BRCA,
TCGA-C8-A1HL-01,0.399403919,0.060192581,180.330548,BRCA,
TCGA-B6-A0RQ-01,0.334068867,0.077005507,129.0870082,BRCA,
TCGA-C8-A12Z-01,0.374276277,0.075769742,20.34073633,BRCA,
TCGA-BH-A1FM-01,0.389446769,0.078830737,146.1696523,BRCA,
TCGA-JX-A5QV-01,0.470238806,0.069454076,429.9723268,CESC,
TCGA-CJ-4920-01,0.411895523,0.069793263,115.7846346,KIRC,
TCGA-DU-8162-01,0.411054144,0.080278271,64.1287775,LGG,
TCGA-EL-A3CU-01,0.402537184,0.072840053,75.7093722,THCA,
TCGA-55-6986-01,0.413596068,0.118931205,28.16047961,LUAD,
TCGA-B1-7332-01,0.3286935,0.062554717,12.85092231,KIRP,
TCGA-G3-AAV4-01,0.307995875,0.074418764,30.63056344,LIHC,
TCGA-EL-A3GU-01,0.386435172,0.063330467,100.6637194,THCA,
TCGA-X7-A8D9-01,0.356479013,0.063799096,336.7186919,THYM,
TCGA-B5-A5OE-01,0.449463687,0.058567073,81.96294969,UCEC,
TCGA-FS-A1ZA-06,0.266849226,0.074102189,9.021078983,SKCM,
TCGA-D6-A6EM-01,0.424805765,0.08693634,81.3009328,HNSC,
TCGA-AN-A0FF-01,0.494281424,0.076946042,126.4216728,BRCA,
TCGA-EA-A97N-01,0.251182928,0.063455842,27.55037403,CESC,
TCGA-55-8208-01,0.412108623,0.104919658,125.7225823,LUAD,
TCGA-06-5858-01,0.169705593,0.05266821,18.03090619,GBM,
TCGA-DU-A5TU-01,0.417988616,0.08034057,198.1844555,LGG,
TCGA-A2-A0T4-01,0.423766136,0.085901037,48.61063247,BRCA,
TCGA-A7-A2KD-01,0.43835883,0.075011694,219.4122097,BRCA,
TCGA-AJ-A3OK-01,0.454182178,0.069010617,137.3106769,UCEC,
TCGA-S7-A7WO-01,0.346569634,0.06171776,108.5337555,PCPG,
TCGA-DX-AB2Q-01,0.26504637,0.080469961,6.560928505,SARC,
TCGA-GN-A26A-06,0.320820597,0.064728666,52.18994585,SKCM,
TCGA-A5-A2K7-01,0.467458805,0.074895058,8.641010294,UCEC,
TCGA-29-1703-01,0.399246013,0.042349783,36.05181531,OV,
TCGA-AX-A3G4-01,0.48081701,0.06614835,583.1406158,UCEC,
TCGA-MJ-A68H-01,0.407854123,0.057841834,25.34097274,SARC,
TCGA-HT-A74L-01,0.409945467,0.077057141,330.9570057,LGG,
TCGA-A3-A6NJ-01,0.376051153,0.06472518,118.1274139,KIRC,
TCGA-AO-A0JB-01,0.482099806,0.061249962,112.3222554,BRCA,
TCGA-67-6217-01,0.360880785,0.125673529,25.22181163,LUAD,
TCGA-BH-A0DG-01,0.470796487,0.076199977,86.03191224,BRCA,
TCGA-E2-A14X-01,0.319686514,0.076973895,27.71125222,BRCA,
TCGA-IB-AAUS-01,0.397998569,0.071399737,144.5475153,PAAD,
TCGA-AG-4022-01,0.403440475,0.063736134,163.0759248,READ,
TCGA-LL-A5YN-01,0.364198211,0.080448493,299.414442,BRCA,
TCGA-DG-A2KM-01,0.42899825,0.091037122,75.30115038,CESC,
TCGA-YC-A89H-01,0.296242333,0.102735991,49.54267973,BLCA,
TCGA-EA-A6QX-01,0.439017317,0.074642352,176.6071571,CESC,
TCGA-3A-A9IL-01,0.162966259,0.050053923,323.9663142,PAAD,
TCGA-BR-4368-01,0.467593295,0.099522235,28.91006605,STAD,
TCGA-DX-A8BN-01,0.32480701,0.058452752,20.21143709,SARC,
TCGA-AB-2979-03,0.48025603,0.075982289,231.0241723,LAML,
TCGA-PR-A5PF-01,0.32767845,0.057204636,80.40983141,PCPG,
TCGA-VS-A8QC-01,0.48340717,0.074983646,87.17847126,CESC,
TCGA-50-5055-01,0.421311627,0.113243222,23.30067752,LUAD,
TCGA-VQ-AA6D-01,0.356340937,0.066445405,108.1507605,STAD,
TCGA-XV-AAZW-01,0.202725087,0.067925407,140.5363963,SKCM,
TCGA-BH-A203-01,0.44075344,0.092475577,135.7492108,BRCA,
TCGA-VS-A94Y-01,0.25383015,0.062604724,10.86111265,CESC,
TCGA-A3-3359-01,0.411680625,0.059070056,113.0878401,KIRC,
TCGA-HB-A43Z-01,0.135262287,0.047277353,5.09082686,SARC,
TCGA-ZH-A8Y2-01,0.253411885,0.06769276,37.20178653,CHOL,
TCGA-12-5295-01,0.498865415,0.073225795,4.530907381,GBM,
TCGA-DB-A64X-01,0.407445786,0.076702434,417.751153,LGG,
TCGA-AB-2928-03,0.448942127,0.055266891,832.9002989,LAML,
TCGA-DB-A75L-01,0.397130245,0.077072054,286.6606363,LGG,
TCGA-DD-A73F-01,0.302634009,0.072033737,69.12329092,LIHC,
TCGA-A1-A0SH-01,0.421695278,0.066004854,33.52115607,BRCA,
TCGA-13-1505-01,0.432948335,0.059649354,50.15077186,OV,
TCGA-33-AASI-01,0.34711652,0.087751331,27.20123029,LUSC,
TCGA-B6-A0I1-01,0.260003062,0.058825217,8.440918532,BRCA,
TCGA-AC-A6IX-09,0.390227939,0.088062676,94.07058492,BRCA,
TCGA-AR-A1AO-01,0.413545012,0.066621644,60.40097781,BRCA,
TCGA-IR-A3LF-01,0.459709135,0.098592196,405.0342224,CESC,
TCGA-ZJ-AAXB-01,0.347354368,0.066401246,257.0134411,CESC,
TCGA-ND-A4WF-01,0.218362227,0.056465819,63.95122104,UCS,
TCGA-DU-8168-01,0.442836951,0.108443207,387.0564016,LGG,
TCGA-ET-A39T-01,0.380312273,0.066911957,103.5511668,THCA,
TCGA-BH-A0AU-01,0.43991757,0.069914064,97.30890966,BRCA,
TCGA-A8-A08J-01,0.322204462,0.064818608,82.65327042,BRCA,
TCGA-DU-6403-01,0.397234487,0.064640332,58.63133495,LGG,
TCGA-HM-A6W2-09,0.360247107,0.066776764,173.3511588,CESC,
TCGA-AB-2876-03,0.525495743,0.066870219,322.8007231,LAML,
TCGA-YD-A9TB-06,0.343572848,0.06507464,197.7453555,SKCM,
TCGA-DS-A7WF-01,0.395463137,0.078142312,171.8373691,CESC,
TCGA-A7-A5ZW-01,0.438810494,0.061748947,80.33183907,BRCA,
TCGA-QH-A6X5-01,0.421478982,0.095814605,199.6597895,LGG,
TCGA-FT-A3EE-01,0.376094733,0.077489795,42.8196174,BLCA,
TCGA-3C-AALI-01,0.252667292,0.087514325,28.83002135,BRCA,
TCGA-59-2363-01,0.122652838,0.040964304,3.721024785,OV,
TCGA-C8-A138-01,0.25069617,0.077578116,151.9339006,BRCA,
TCGA-97-7547-01,0.454523814,0.107220818,27.8904634,LUAD,
TCGA-SX-A7SP-01,0.315946879,0.067894845,192.1780826,KIRP,
TCGA-IB-7651-01,0.336851143,0.085247813,16.45096148,PAAD,
TCGA-AX-A3FX-01,0.4446439,0.067817473,611.2844255,UCEC,
TCGA-QR-A708-01,0.33660286,0.059364415,451.0676465,PCPG,
TCGA-AC-A3YI-01,0.401596775,0.071046208,184.3495392,BRCA,
TCGA-B6-A0RS-01,0.446557371,0.068881938,79.90977017,BRCA,
TCGA-29-1710-01,0.315838586,0.047471151,7.670922044,OV,
TCGA-K4-A5RI-01,0.335018249,0.07501215,108.3834,BLCA,
TCGA-AN-A0XW-01,0.3746854,0.068977188,145.0594024,BRCA,
TCGA-A7-A3J0-01,0.452071027,0.062728263,30.19002403,BRCA,
TCGA-E2-A15P-01,0.322809918,0.074544265,208.1096422,BRCA,
TCGA-AC-A3OD-01,0.339743029,0.099276256,19.90523654,BRCA,
TCGA-61-2111-01,0.368014022,0.045411545,23.04049809,OV,
TCGA-ZQ-A9CR-01,0.297750215,0.071481159,42.37965682,STAD,
TCGA-24-1844-01,0.246894242,0.038827236,37.54112554,OV,
TCGA-XU-A931-01,0.327931153,0.057884919,257.5841478,THYM,
TCGA-BH-A0HN-01,0.470656469,0.064881265,448.0761105,BRCA,
TCGA-AG-3742-01,0.444068808,0.073395217,123.8800448,READ,
TCGA-75-5126-01,0.379621768,0.121320978,7.650743734,LUAD,
TCGA-DJ-A3UR-01,0.414061984,0.057840777,157.9364109,THCA,
TCGA-A2-A1FZ-01,0.44980162,0.09937926,112.0500902,BRCA,
TCGA-E2-A1B5-01,0.473887119,0.086294216,52.92949558,BRCA,
TCGA-EY-A547-01,0.528368161,0.062961728,488.4611463,UCEC,
TCGA-CM-6168-01,0.450778099,0.086841435,73.83331349,COAD,
TCGA-E2-A153-01,0.37317154,0.073232847,67.68198613,BRCA,
TCGA-F9-A7Q0-01,0.16465994,0.054117259,23.65052001,KIRP,
TCGA-BR-8485-01,0.342335387,0.077079755,19.25151396,STAD,
TCGA-A7-A3IY-01,0.423576381,0.07019477,31.96009962,BRCA,
TCGA-06-5418-01,0.256134424,0.061023859,13.38086986,GBM,
TCGA-UF-A71D-01,0.325714542,0.083294168,9.430929709,HNSC,
TCGA-KO-8414-01,0.158563606,0.07463626,4.271077274,KICH,
TCGA-NJ-A55A-01,0.383116322,0.13567985,214.7478683,LUAD,
TCGA-AB-2993-03,0.498163258,0.060920747,521.4553804,LAML,
TCGA-AN-A0XU-01,0.233407886,0.061975517,16.68060835,BRCA,
TCGA-4V-A9QU-01,0.371945868,0.059002095,601.9917894,THYM,
TCGA-NA-A4QV-01,0.151249386,0.062248776,9.970735982,UCS,
TCGA-DD-AA3A-01,0.362113467,0.075321716,363.5474838,LIHC,
TCGA-LP-A4AX-01,0.41036518,0.076894912,282.9297356,CESC,
TCGA-AB-2812-03,0.473679642,0.067300311,215.4784825,LAML,
TCGA-EW-A1OY-01,0.29977434,0.05932883,41.38970325,BRCA,
TCGA-13-0916-01,0.205542799,0.062512677,89.36884042,OV,
TCGA-BH-A1FG-01,0.413137117,0.06137444,28.79008214,BRCA,
TCGA-VS-A8EI-01,0.438677822,0.08718224,121.1121673,CESC,
TCGA-22-5485-01,0.403704975,0.055895215,17.22103563,LUSC,
TCGA-DI-A1C3-01,0.399200968,0.053351675,930.846841,UCEC,
TCGA-AB-2887-03,0.494276854,0.054155758,607.3986956,LAML,
TCGA-DK-A1AB-01,0.284987472,0.078495678,10.84080511,BLCA,
TCGA-AC-A62X-01,0.483270672,0.054924583,119.1470978,BRCA,
TCGA-IQ-7631-01,0.425215387,0.060735424,60.29222225,HNSC,
TCGA-73-4666-01,0.420143401,0.120555001,28.56150309,LUAD,
TCGA-MT-A67A-01,0.461862357,0.092310855,18.87101347,HNSC,
TCGA-AC-A8OP-01,0.390517236,0.087115743,243.132678,BRCA,
TCGA-D8-A27P-01,0.417873476,0.070299983,102.3381324,BRCA,
TCGA-D8-A1Y2-01,0.393362675,0.062746701,99.691597,BRCA,
TCGA-A2-A0ET-01,0.304228898,0.067603932,97.78898071,BRCA,
TCGA-24-1544-01,0.393274405,0.042899407,7.710903964,OV,
TCGA-97-A4M0-01,0.474211034,0.117099713,420.4236451,LUAD,
TCGA-41-5651-01,0.476158067,0.064972388,329.446411,GBM,
TCGA-WB-A81E-01,0.202307903,0.06124966,175.6305493,PCPG,
TCGA-EO-A3AV-01,0.460653262,0.082925943,125.5484146,UCEC,
TCGA-HT-8018-01,0.387963826,0.071406533,108.5036677,LGG,
TCGA-A2-A0CZ-01,0.410962298,0.069663344,57.09925432,BRCA,
TCGA-AJ-A3BH-01,0.489466757,0.082742208,73.75147511,UCEC,
TCGA-B6-A0IB-01,0.266497364,0.069048652,40.01031273,BRCA,
TCGA-A2-A0ER-01,0.405686502,0.062851657,38.29011266,BRCA,
TCGA-A2-A0D3-01,0.37881297,0.072823187,61.07034118,BRCA,
TCGA-BH-A0AV-01,0.307207161,0.072965415,29.05067942,BRCA,
TCGA-25-1318-01,0.190204797,0.042771875,6.271019475,OV,
TCGA-AC-A2FK-01,0.434281507,0.085218425,148.3642818,BRCA,
TCGA-E9-A228-01,0.550334644,0.1863047,175.314316,BRCA,
TCGA-D3-A3C8-06,0.429571119,0.129278525,135.899845,SKCM,
TCGA-AA-A01P-01,0.477919692,0.081979071,72.15862786,COAD,
TCGA-14-1823-01,0.291905677,0.046761113,13.48141478,GBM,
TCGA-13-0891-01,0.073996901,0.052850234,3.420957071,OV,
TCGA-GJ-A6C0-01,0.253774681,0.059677984,83.84192871,LIHC,
TCGA-A6-A566-01,0.472481391,0.101059337,128.3109069,COAD,
TCGA-BF-A3DN-01,0.233130815,0.065295411,5.461131893,SKCM,
TCGA-BH-A0HA-01,0.453869539,0.071883952,123.9315758,BRCA,
TCGA-EL-A3D6-01,0.41471179,0.071367473,181.2202042,THCA,
TCGA-ED-A7PX-01,0.435110575,0.056171439,103.4292192,LIHC,
TCGA-VS-A94W-01,0.461467368,0.068959748,435.1291927,CESC,
TCGA-C8-A12M-01,0.180202029,0.085512863,380.7499402,BRCA,
TCGA-AC-A23E-01,0.380913956,0.072142711,36.62101823,BRCA,
TCGA-DU-7294-01,0.436024187,0.085073671,113.1191991,LGG,
TCGA-C5-A3HD-01,0.455847504,0.067856795,230.3525886,CESC,
TCGA-MP-A4T9-01,0.416937673,0.121027195,129.6789047,LUAD,
TCGA-BH-A0H9-01,0.400986525,0.065443757,45.98208565,BRCA,
TCGA-24-1556-01,0.113903444,0.044430507,4.851059921,OV,
TCGA-DD-A4NH-01,0.458811104,0.067398761,365.7210863,LIHC,
TCGA-FY-A3NN-01,0.292658602,0.062416003,61.87136681,THCA,
TCGA-A2-A4RX-01,0.319066238,0.079815591,44.20078234,BRCA,
TCGA-AX-A3FV-01,0.119723322,0.066658448,4.970875603,UCEC,
TCGA-14-0790-01,0.483943735,0.053425233,161.7027047,GBM,
TCGA-A7-A425-01,0.459223664,0.063651854,246.9884897,BRCA,
TCGA-HG-A2PA-01,0.422430977,0.087085132,92.89313003,CESC,
TCGA-24-2033-01,0.338224957,0.035342509,41.83968254,OV,
TCGA-JL-A3YW-01,0.409500076,0.084952276,110.9603167,BRCA,
TCGA-D8-A1X8-01,0.266186876,0.069527277,19.27154056,BRCA,
TCGA-MP-A4TJ-01,0.40890184,0.127669223,107.4111535,LUAD,
TCGA-CQ-6218-01,0.394669797,0.077942038,6.330853451,HNSC,
TCGA-HZ-8637-01,0.435419121,0.075573033,233.0991608,PAAD,
TCGA-CV-6940-01,0.290729272,0.080837135,5.051108389,HNSC,
TCGA-OR-A5JT-01,0.424530898,0.054622333,226.9766376,ACC,
TCGA-B6-A0WY-01,0.367437082,0.077067899,36.93201314,BRCA,
TCGA-43-A475-01,0.372517838,0.087190871,201.1321643,LUSC,
TCGA-BJ-A2N8-01,0.43000557,0.071201764,160.4855952,THCA,
TCGA-29-A5NZ-01,0.128242475,0.055472059,10.35101258,OV,
TCGA-BJ-A0ZA-01,0.433157201,0.08257641,53.57915784,THCA,
TCGA-CJ-5681-01,0.355569818,0.064581086,4.630923741,KIRC,
TCGA-D8-A1XU-01,0.402311875,0.069703548,135.1577098,BRCA,
TCGA-FA-A6HO-01,0.407624033,0.08164513,158.7816078,DLBC,
TCGA-A2-A0D0-01,0.200304664,0.054987941,5.421154036,BRCA,
TCGA-DJ-A1QN-01,0.368165906,0.054619173,124.984034,THCA,
TCGA-25-2398-01,0.23857277,0.045710137,11.45098661,OV,
TCGA-D8-A27L-01,0.406229124,0.076022673,193.5147869,BRCA,
TCGA-HU-A4GJ-01,0.517575052,0.151142835,103.7235731,STAD,
TCGA-CD-8528-01,0.463199664,0.073053849,21.8006614,STAD,
TCGA-J8-A3O1-01,0.25523973,0.060510954,181.6100209,THCA,
TCGA-BH-A0B9-01,0.308859988,0.073834262,13.18111035,BRCA,
TCGA-KN-8433-01,0.405311018,0.073817245,11.61083642,KICH,
TCGA-DX-A3LS-01,0.414979686,0.076501013,52.90015337,SARC,
TCGA-BH-A0BM-01,0.477836216,0.063569921,149.5620147,BRCA,
TCGA-J8-A3YE-01,0.468615695,0.060213231,184.8101265,THCA,
TCGA-97-A4M6-01,0.429596537,0.096566615,264.1841311,LUAD,
TCGA-E9-A1N6-01,0.269124548,0.066104255,21.23099382,BRCA,
TCGA-E2-A1LS-01,0.342685138,0.146602823,3.000909892,BRCA,
TCGA-25-2393-01,0.380751176,0.051026028,12.98073348,OV,
TCGA-DD-AAEG-01,0.361750804,0.067555179,39.43213718,LIHC,
TCGA-13-1407-01,0.133194021,0.034985358,27.99117221,OV,
TCGA-20-1683-01,0.208921614,0.068871213,4.001109189,OV,
TCGA-CW-5587-01,0.441685271,0.077233294,30.36000241,KIRC,
TCGA-E8-A434-01,0.378990839,0.068447523,261.7779915,THCA,
TCGA-EL-A3CZ-01,0.41697615,0.064234739,99.82989474,THCA,
TCGA-J8-A3NZ-01,0.304607655,0.063110409,173.260623,THCA,
TCGA-EM-A2CU-01,0.302172389,0.055740755,93.29966527,THCA,
TCGA-A6-2686-01,0.212485538,0.098945162,6.900974012,COAD,
TCGA-B0-4818-01,0.398808499,0.071151525,119.3620162,KIRC,
TCGA-A8-A07F-01,0.373016966,0.060775241,83.18203068,BRCA,
TCGA-AO-A03U-01,0.468503067,0.057482251,43.30014647,BRCA,
TCGA-A2-A259-01,0.43156112,0.081605318,99.49830198,BRCA,
TCGA-D8-A1XW-01,0.215156939,0.054075733,23.03091781,BRCA,
TCGA-55-7911-01,0.433353656,0.156149228,209.4264715,LUAD,
TCGA-DD-AADJ-01,0.277963706,0.07253658,40.87084029,LIHC,
TCGA-VM-A8CH-01,0.159563561,0.079075243,30.41054992,LGG,
TCGA-KB-A93H-01,0.325735203,0.061225745,374.7539826,STAD,
TCGA-VQ-A8P8-01,0.410313918,0.107114093,120.5426604,STAD,
TCGA-BH-A0H3-01,0.468472871,0.065958755,85.53838122,BRCA,
TCGA-ZF-A9RE-01,0.38544367,0.059339228,172.6611868,BLCA,
TCGA-78-7158-01,0.483436166,0.107718348,137.0349423,LUAD,
TCGA-DU-5852-01,0.36906751,0.058905838,69.03231688,LGG,
TCGA-EK-A2IP-01,0.476889066,0.0772253,467.2335301,CESC,
TCGA-C5-A7X3-01,0.410352805,0.09403881,190.7844793,CESC,
TCGA-HV-AA8X-01,0.415772257,0.069732607,68.75058098,PAAD,
TCGA-49-4514-01,0.401100362,0.114973369,44.38191459,LUAD,
TCGA-EM-A3AL-01,0.366876844,0.066562721,249.2241391,THCA,
TCGA-AB-2917-03,0.471175307,0.064787967,470.5812408,LAML,
TCGA-D3-A2JO-06,0.412105858,0.100693511,30.72199503,SKCM,
TCGA-A7-A6VY-01,0.295721401,0.070928336,30.90996253,BRCA,
TCGA-13-0765-01,0.220592611,0.075330034,3.07098188,OV,
TCGA-CM-6680-01,0.488338852,0.083975773,133.2600011,COAD,
TCGA-IB-8126-01,0.429954862,0.084520255,41.36962572,PAAD,
TCGA-3A-A9IB-01,0.300488804,0.064107473,43.95026625,PAAD,
TCGA-A2-A0EN-01,0.446928285,0.085432446,37.32059288,BRCA,
TCGA-FK-A3SH-01,0.416522554,0.055523293,390.4786882,THCA,
TCGA-AB-2894-03,0.516913564,0.058075342,275.097649,LAML,
TCGA-A4-8630-01,0.174090945,0.058929399,3.23104311,KIRP,
TCGA-BR-4255-01,0.35757026,0.080512027,8.206128242,STAD,
TCGA-B6-A0RO-01,0.416234261,0.067285594,25.76070194,BRCA,
TCGA-3H-AB3M-01,0.383350938,0.072291226,162.0280746,MESO,
TCGA-AR-A5QQ-01,0.399014714,0.085229443,59.67273513,BRCA,
TCGA-EA-A3HQ-01,0.21375435,0.081379593,4.480935624,CESC,
TCGA-62-8394-01,0.378594815,0.10368374,101.8004409,LUAD,
TCGA-DD-A3A9-01,0.396975702,0.097384098,30.81156377,LIHC,
TCGA-91-6847-01,0.183802232,0.111258286,6.031011558,LUAD,
TCGA-BH-A0EE-01,0.372525645,0.067883562,60.95193007,BRCA,
TCGA-A5-A2K5-01,0.459116645,0.085421149,184.2090333,UCEC,
TCGA-FE-A3PD-01,0.457279836,0.060986979,240.5344958,THCA,
TCGA-BH-A1EY-01,0.421499538,0.079953536,156.4871083,BRCA,
TCGA-WE-A8ZT-06,0.200307591,0.057458953,142.6563346,SKCM,
TCGA-DO-A1JZ-01,0.395118561,0.066902816,192.204726,THCA,
TCGA-AO-A128-01,0.407414943,0.069593021,93.48091822,BRCA,
TCGA-E9-A3HO-01,0.404461956,0.073627628,78.41186124,BRCA,
TCGA-D8-A1XQ-01,0.29916282,0.06559662,42.96232009,BRCA,
TCGA-HU-A4GT-01,0.537851943,0.096745053,3.361022033,STAD,
TCGA-AR-A24O-01,0.385204182,0.082071319,145.3915889,BRCA,
TCGA-67-3771-01,0.35230287,0.062089827,18.1311685,LUAD,
TCGA-ND-A4WA-01,0.42112487,0.05742491,370.9291916,UCS,
TCGA-J8-A3YD-01,0.377049906,0.072019697,232.5988252,THCA,
TCGA-4V-A9QR-01,0.328420984,0.061061088,999.3179785,THYM,
TCGA-B4-5836-01,0.429682913,0.079944811,46.71130999,KIRC,
TCGA-W5-AA2G-01,0.463339599,0.083333941,112.5014667,CHOL,
TCGA-29-1691-01,0.405483647,0.05655098,37.64013768,OV,
TCGA-A5-A2K4-01,0.315479906,0.081676965,19.53108241,UCEC,
TCGA-ZF-AA5H-01,0.365983626,0.074238288,102.0335643,BLCA,
TCGA-A5-AB3J-01,0.39227912,0.066320707,200.5613775,UCEC,
TCGA-53-7813-01,0.416852528,0.117569749,164.3354593,LUAD,
TCGA-EK-A2PI-01,0.364052695,0.078891241,291.0453182,CESC,
TCGA-LL-A5YM-01,0.480419197,0.103562286,142.1135198,BRCA,
TCGA-D3-A3C7-06,0.402689358,0.068257041,71.73970959,SKCM,
TCGA-23-1809-01,0.286613578,0.039458174,41.90062911,OV,
TCGA-AB-2919-03,0.434323801,0.079604558,688.5893225,LAML,
TCGA-RD-A8N6-01,0.270606208,0.053867521,22.02087667,STAD,
TCGA-FE-A238-01,0.434547118,0.077627739,149.6034878,THCA,
TCGA-GN-A9SD-06,0.338285096,0.069419216,43.86200937,SKCM,
TCGA-BH-A0BC-01,0.348045037,0.076384915,9.621087665,BRCA,
TCGA-VQ-A8PU-01,0.204095035,0.063287316,9.25094021,STAD,
TCGA-AQ-A04L-01,0.521053249,0.061830218,99.22281619,BRCA,
TCGA-G4-6293-01,0.46131168,0.08822878,83.77221994,COAD,
TCGA-HU-8244-01,0.545768475,0.063882717,47.4817104,STAD,
TCGA-J8-A4HY-01,0.3994331,0.05713295,185.9924179,THCA,
TCGA-5G-A9ZZ-01,0.392696937,0.063982874,212.2175266,THYM,
TCGA-BH-A1FC-01,0.242389495,0.088631266,13.66108343,BRCA,
TCGA-D8-A4Z1-01,0.416051636,0.092146261,188.3144635,BRCA,
TCGA-78-7220-01,0.332741506,0.102032223,16.5115082,LUAD,
TCGA-N9-A4Q8-01,0.218451599,0.062084821,9.440740342,UCS,
TCGA-A7-A3IZ-01,0.425771729,0.085182149,190.4145616,BRCA,
TCGA-KS-A41I-01,0.363342908,0.064311753,370.0817031,THCA,
TCGA-D3-A51T-06,0.232285065,0.055529035,107.5079844,SKCM,
TCGA-DW-5560-01,0.450604423,0.05940139,708.242692,KIRP,
TCGA-CQ-5327-01,0.457105988,0.117197696,17.02048214,HNSC,
TCGA-CS-6668-01,0.507753436,0.086691708,236.3858715,LGG,
TCGA-QS-A744-01,0.459489899,0.058333007,147.7587749,UCEC,
TCGA-24-2035-01,0.338472192,0.039803305,6.061185516,OV,
TCGA-98-A53H-01,0.36775267,0.083000392,162.9064595,LUSC,
TCGA-A8-A09C-01,0.447718678,0.054161999,154.3755001,BRCA,
TCGA-97-8552-01,0.415902013,0.102566382,131.7445983,LUAD,
TCGA-AR-A24N-01,0.459882395,0.091513784,131.1069178,BRCA,
TCGA-62-A46Y-01,0.483986903,0.132337995,213.0576436,LUAD,
TCGA-VS-A9UQ-01,0.421388534,0.080217213,182.2405252,CESC,
TCGA-C5-A2M2-01,0.481627857,0.097621865,243.1663857,CESC,
TCGA-BH-A1EO-01,0.467018708,0.076997897,54.5194839,BRCA,
TCGA-QR-A6GR-01,0.261330619,0.058278822,202.0544059,PCPG,
TCGA-AC-A2QI-01,0.412680707,0.069947717,89.97173882,BRCA,
TCGA-RW-A67V-01,0.232838972,0.055862576,11.09086513,PCPG,
TCGA-JY-A93F-01,0.491460398,0.082858184,170.1779136,ESCA,
TCGA-56-A4ZK-01,0.334196203,0.080101666,31.05169248,LUSC,
TCGA-CR-6484-01,0.406772114,0.101969014,13.99073644,HNSC,
TCGA-33-4533-01,0.241397913,0.054341752,6.251056317,LUSC,
TCGA-E7-A97Q-01,0.379479874,0.059028704,227.4648794,BLCA,
TCGA-DB-5270-01,0.408317088,0.086686826,36.8016871,LGG,
TCGA-PZ-A5RE-01,0.439980025,0.06861842,177.6753831,PAAD,
TCGA-13-0901-01,0.376917585,0.039718502,31.13143124,OV,
TCGA-EL-A4JV-01,0.352810173,0.054511475,244.1290216,THCA,
TCGA-SP-A6QJ-01,0.383800294,0.055101846,229.3965685,PCPG,
TCGA-83-5908-01,0.438997274,0.130624604,219.3361804,LUAD,
TCGA-DJ-A3V5-01,0.40630495,0.070716127,213.6788046,THCA,
TCGA-BH-A208-01,0.322246928,0.062593026,37.8704327,BRCA,
TCGA-E9-A1NE-01,0.371654793,0.073988855,106.1602601,BRCA,
TCGA-10-0934-01,0.396962309,0.080459673,14.1614786,OV,
TCGA-BR-A4QI-01,0.337719305,0.132804186,8.911078189,STAD,
TCGA-E9-A1R4-01,0.401343604,0.075725382,183.7372079,BRCA,
TCGA-AX-A3G1-01,0.31707743,0.088030249,17.90139362,UCEC,
TCGA-DB-A4XF-01,0.464534195,0.085023626,289.877591,LGG,
TCGA-25-2399-01,0.188478241,0.044811386,6.741174636,OV,
TCGA-GS-A9TV-01,0.40558535,0.086173475,113.7403233,DLBC,
TCGA-DM-A282-01,0.430815907,0.072202499,340.4030138,COAD,
